popularity,budget,revenue,director,runtime,genres,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
2.176623,32000000,156167015,John Glen,133,Adventure|Action|Thriller,1989-07-07,332,5.6,1989,56287518.0493842,274695427.360342
1.859089,27000000,71320000,Jeremiah S. Chechik,97,Comedy,1989-12-01,436,7.2,1989,47492593.3541679,125450805.852565
1.836091,18000000,26828365,Edward Zwick,122,War,1989-12-15,207,7.1,1989,31661728.9027786,47190689.9741552
1.69108,70000000,90000098,James Cameron,139,Adventure|Action|Thriller|Science Fiction,1989-08-08,446,6.9,1989,123128945.733027,158308816.894417
1.510501,25000000,227853986,Richard Donner,114,Action|Adventure|Comedy|Crime|Thriller,1989-07-07,608,6.5,1989,43974623.4760814,400791729.674973
1.362379,55000000,63408614,Andrei Konchalovsky|Albert Magnoli,104,Action|Adventure|Comedy,1989-12-22,239,5.9,1989,96744171.6473791,111534797.031607
1.280429,10000000,40485039,Stephen Herek,90,Adventure|Comedy|Science Fiction,1989-02-17,225,6.6,1989,17589849.3904325,71212573.8575788
1.274285,7500000,296000000,Amy Heckerling,93,Comedy|Romance,1989-10-12,278,5.7,1989,13192387.0428244,520659541.956803
1.218498,32000000,222724172,Joe Johnston,93,Adventure|Comedy|Family|Science Fiction,1989-06-22,390,5.9,1989,56287518.0493842,391768464.108879
1.190512,30000000,70200000,William Shatner,107,Science Fiction|Action|Adventure|Thriller,1989-06-09,216,5.3,1989,52769548.1712976,123480742.720836
0.94235,1500000,14697005,Mark DiSalle|David Worth|Jean-Claude Van Damme,97,Action|Thriller,1989-04-20,139,6.2,1989,2638477.40856488,25851810.4440434
0.918962,8000000,22168359,Stephen Hopkins,89,Horror|Thriller,1989-08-11,128,5.6,1989,14071879.512346,38993809.604304
0.914399,500000,10166459,Albert Pyun,86,Action|Science Fiction,1989-04-07,73,4.8,1989,879492.469521628,17882648.2644007
0.895389999999999,18000000,36602000,Joe Dante,101,Comedy|Horror|Thriller,1989-02-17,157,6.4,1989,31661728.9027786,64382366.7388612
0.836515,11500000,57469467,Mary Lambert,103,Drama|Horror,1989-04-21,176,6.4,1989,20228326.7989974,101087926.907843
0.833523999999999,0,38956288,John G. Avildsen,112,Family|Adventure,1989-06-29,137,5.5,1989,0.0,68523523.8730315
0.737259,18000000,46908987,Arthur Hiller,103,Crime|Comedy,1989-05-12,92,6.3,1989,31661728.9027786,82512201.6387759
0.724013,14000000,161001698,Oliver Stone,145,Drama|War,1989-12-20,190,6.3,1989,24625789.1466055,283199561.94239
0.720081,15000000,79258538,John Hughes,100,Comedy|Drama|Family,1989-08-16,179,6.6,1989,26384774.0856488,139414574.632587
0.670104,0,15704614,George P. Cosmatos,98,Adventure|Horror|Action|Thriller|Science Fiction,1989-03-17,43,6.0,1989,0.0,27624179.4994878
0.625627,1200000,0,Steven Soderbergh,100,Drama,1989-08-18,97,6.3,1989,2110781.9268519,0.0
0.602613,11000000,49797148,David S. Ward,107,Comedy,1989-04-06,110,6.5,1989,19348834.3294758,87592433.339308
0.580577999999999,20000000,0,Neil Jordan,106,Comedy|Crime|Drama,1989-12-15,36,5.3,1989,35179698.7808651,0.0
0.573045,6500000,30218387,Ted Kotcheff,97,Comedy,1989-07-05,104,6.2,1989,11433402.1037811,53153687.6151805
0.547789,0,126297830,Ron Howard,124,Comedy|Drama|Family,1989-07-31,70,6.2,1989,0.0,222155980.803845
0.547658,18598420,78247647,Rod Daniel,101,Action|Adventure|Comedy|Crime,1989-04-28,120,5.5,1989,32714340.6700008,137636432.588573
0.544381999999999,22500000,18671317,Brian De Palma,113,Drama|History|War,1989-08-18,91,6.5,1989,39577161.1284732,32842565.3951023
0.531317,0,0,Danny DeVito,116,Comedy|Drama|Thriller,1989-12-08,152,6.4,1989,0.0,0.0
0.517447,0,1700000,Robert Radler,97,Action|Drama|Fantasy,1989-11-10,22,5.8,1989,0.0,2990274.39637353
0.5108,24000000,0,John Flynn,115,Action|Adventure|Crime|Drama|Thriller,1989-08-04,110,6.1,1989,42215638.5370381,0.0
0.509751,0,0,Mark Goldblatt,89,Action|Thriller,1989-10-05,41,5.2,1989,0.0,0.0
0.503146,0,0,Paul Flaherty,94,Comedy|Crime|Mystery,1989-02-03,31,5.6,1989,0.0,0.0
0.498792,5000000,14000000,Rob Hedden,100,Horror|Thriller,1989-07-28,85,4.7,1989,8794924.69521628,24625789.1466055
0.494235,31000000,74134790,Steven Spielberg,122,Fantasy|Drama|Romance,1989-12-22,68,5.8,1989,54528533.1103409,130401979.069134
0.4907,0,11567217,Peter Bonerz,84,Comedy|Crime,1989-03-09,71,4.8,1989,0.0,20346560.4896451
0.486713,0,38903179,Chris Walas,105,Horror|Science Fiction|Thriller,1989-02-10,65,4.9,1989,0.0,68430105.9419038
0.481276,3000000,1145404,Steve De Jarnatt,87,Science Fiction|Thriller,1989-05-19,19,6.9,1989,5276954.81712976,2014748.3851199
0.480969,0,71079915,Roger Spottiswoode,100,Action|Comedy|Thriller|Crime|Family,1989-07-28,172,5.9,1989,0.0,125028499.953474
0.480761,0,0,Peter Greenaway,125,Foreign|Crime|Drama,1989-09-10,66,6.9,1989,0.0,0.0
0.475745,0,0,Howard Zieff,113,Comedy,1989-04-07,20,5.7,1989,0.0,0.0
0.4669,13800000,27100027,Don Bluth|Gary Goldman|Dan Kuenster,89,Drama|Animation|Family|Comedy|Fantasy,1989-11-17,133,6.3,1989,24273992.1587969,47668539.3406656
0.464675,0,2345628,Phillip Noyce,86,Action|Thriller,1989-08-17,33,5.8,1989,0.0,4125924.32459815
0.452278,30000000,60864870,Eddie Murphy,116,Action|Comedy|Crime|Drama|Thriller,1989-11-17,41,5.9,1989,52769548.1712976,107060389.646825
0.448357,19000000,110879513,Harold Becker,113,Drama|Crime|Mystery,1989-09-15,60,6.7,1989,33420713.8418218,195035393.41545
0.440959,0,0,Brian Cosgrove,87,Animation|Family|Fantasy,1989-12-25,26,6.8,1989,0.0,0.0
0.438179,10000000,7825000,Phillip Noyce,96,Crime|Thriller|Horror|Drama,1989-04-07,70,6.3,1989,17589849.3904325,13764057.1480134
0.437909,7000000,0,Steve Miner,103,Action|Adventure|Fantasy|Horror,1989-06-01,46,5.7,1989,12312894.5733027,0.0
0.434831,0,7237794,Walter Hill,94,Crime|Drama,1989-09-12,18,5.8,1989,0.0,12731170.6378976
0.423064,5000000,16554699,Wes Craven,109,Thriller|Comedy|Horror,1989-10-27,37,5.9,1989,8794924.69521628,29119466.2113944
0.414316,0,0,Bruce Robinson,94,Comedy|Fantasy|Foreign,1989-05-05,13,5.7,1989,0.0,0.0
0.409695,7500000,145793296,Bruce Beresford,99,Comedy|Drama,1989-12-13,181,6.9,1989,13192387.0428244,256448211.877475
0.396198,0,0,Dwight H. Little,93,Drama|Horror|Romance,1989-11-04,13,5.5,1989,0.0,0.0
0.415913,19000000,18254702,Woody Allen,104,Comedy|Drama,1989-10-13,86,6.9,1989,33420713.8418218,32109745.8847228
0.382943,30000000,45892212,Ridley Scott,125,Action|Thriller|Crime,1989-09-22,114,6.0,1989,52769548.1712976,80723709.7273802
0.378753,0,0,Michael Herz|Lloyd Kaufman,96,Comedy|Horror|Action,1989-02-24,20,5.2,1989,0.0,0.0
0.365129,0,0,Masami Hata|William T. Hurtz,85,Adventure|Animation|Family|Fantasy,1989-07-15,19,6.8,1989,0.0,0.0
0.363923,15000000,0,Woody Allen|Francis Ford Coppola|Martin Scorsese,124,Comedy|Drama|Romance,1989-03-10,25,5.8,1989,26384774.0856488,0.0
0.360056,7000000,0,Zalman King,105,Drama|Romance,1989-12-22,23,4.4,1989,12312894.5733027,0.0
0.355479,787000,0,Alejandro Jodorowsky,123,Fantasy|Horror|Mystery,1989-05-01,25,5.5,1989,1384321.14702704,0.0
0.352631,13000000,0,Steve Kloves,114,Music|Drama|Romance,1989-10-13,33,6.5,1989,22866804.2075623,0.0
0.341085,0,95904091,Herbert Ross,119,Comedy|Drama|Romance,1989-11-15,76,6.9,1989,0.0,168693851.661633
0.337545,645180,14743391,Jim Sheridan,103,Drama,1989-07-21,94,7.3,1989,1134861.90297192,25933402.7194258
0.334867,0,8143225,Sean S. Cunningham,105,Action|Horror|Thriller|Science Fiction,1989-01-13,16,5.2,1989,0.0,14323810.1302405
0.194983,0,27843,Dorian Walker,94,Fantasy|Drama|Comedy|Science Fiction|Family,1989-04-28,25,5.4,1989,0.0,48975.4176577813
0.135514,0,0,Bruce Beresford,94,Action|Comedy|Romance,1989-02-03,18,5.1,1989,0.0,0.0
0.471351,0,0,John Lasseter,4,Animation|Family,1989-01-01,77,7.1,1989,0.0,0.0
0.324248,0,0,Emile Ardolino,108,Fantasy|Comedy|Science Fiction|Romance,1989-03-10,28,6.7,1989,0.0,0.0
0.290811,0,0,Michael Herz|Lloyd Kaufman,102,Comedy|Horror|Action|Science Fiction,1989-11-24,16,4.8,1989,0.0,0.0
0.307623,6500000,37295445,Spike Lee,120,Crime|Drama,1989-06-30,134,7.5,1989,11433402.1037811,65602126.0499161
0.306631,0,0,David Schmoeller,85,Horror,1989-10-12,26,5.6,1989,0.0,0.0
0.294611,9000000,0,Kenneth Branagh,137,War|Drama|History|Action|Romance,1989-10-05,27,7.4,1989,15830864.4513893,0.0
0.292579,0,0,Michael Moore,91,Documentary|History,1989-09-01,34,7.1,1989,0.0,0.0
0.290697,0,882290,David Webb Peoples,100,Action|Adventure|Science Fiction,1989-10-19,12,6.1,1989,0.0,1551934.82186847
0.360554,0,0,Andrew Davis,108,Action|Adventure|Crime|Drama|Thriller,1989-08-25,16,4.8,1989,0.0,0.0
0.283101,0,3960327,Joan Micklin Silver,98,Comedy|Romance,1989-04-28,14,6.5,1989,0.0,6966155.54668636
0.280711,2800000,0,Jim Jarmusch,113,Crime|Drama|Comedy,1989-09-06,36,6.5,1989,4925157.82932111,0.0
0.277427,0,192816,Jim Wynorski,84,Horror|Science Fiction,1989-05-11,17,4.8,1989,0.0,339160.440006564
0.271166,0,0,Jamie Uys,98,Action|Comedy,1989-07-01,46,6.9,1989,0.0,0.0
0.26954,5000000,11642254,Dominique Othenin-Girard,96,Horror|Thriller,1989-10-12,83,5.2,1989,8794924.69521628,20478549.4425161
0.269455,0,20036737,Cameron Crowe,100,Comedy|Drama|Romance,1989-04-14,107,6.7,1989,0.0,35244318.6105707
0.126762,0,0,Marc Rocco,114,Fantasy|Comedy|Science Fiction|Romance,1989-03-03,12,5.5,1989,0.0,0.0
0.2578,12000000,15942628,John Irvin,108,Adventure|Drama|Action|Thriller,1989-10-20,24,5.0,1989,21107819.268519,28042842.5407693
0.257575,750000,0,Peter Jackson,94,Comedy|Music,1989-08-12,26,6.2,1989,1319238.70428244,0.0
0.403984,0,0,Aki KaurismÃ¤ki,78,Comedy,1989-03-24,17,6.3,1989,0.0,0.0
0.255597,0,0,Stuart Gordon,85,Science Fiction|Action,1989-10-01,14,4.6,1989,0.0,0.0
0.254599,0,0,David Hugh Jones,102,Drama,1989-03-10,12,6.0,1989,0.0,0.0
0.254386,0,0,Jeff Kanew,105,Adventure|Comedy|Family,1989-03-22,29,5.9,1989,0.0,0.0
0.252664,0,0,Michael Anderson,108,Mystery|Drama|Science Fiction|Thriller,1989-08-25,22,5.0,1989,0.0,0.0
0.244298,0,84431625,Phil Alden Robinson,107,Drama|Family|Fantasy,1989-04-21,192,6.8,1989,0.0,148513956.753948
0.240849,0,0,Terry Jones,107,Adventure|Fantasy|Comedy,1989-09-01,31,5.8,1989,0.0,0.0
0.240681,15000000,30050028,Rowdy Herrington,114,Action|Thriller,1989-05-19,121,6.3,1989,26384774.0856488,52857546.6698281
0.233923,8045760,35150960,Michael Ritchie,95,Comedy|Crime|Mystery,1989-03-17,46,5.9,1989,14152370.6631566,61830009.2329119
0.231985,0,20047604,Peter Yates,113,Action|Crime|Drama|Thriller,1989-10-06,11,7.0,1989,0.0,35263433.4999033
0.228584,0,0,Costa-Gavras,124,Crime|Drama|Romance|Thriller,1989-12-22,11,7.0,1989,0.0,0.0
0.225799,0,4557214,Carl Schenkel,98,Action|Comedy|Mystery|Thriller,1989-02-17,14,5.4,1989,0.0,8016070.78999707
0.217076,0,0,Herbert Wise,100,Horror|Mystery,1989-12-24,15,6.6,1989,0.0,0.0
0.209028,0,2777280,Graeme Clifford,109,Drama,1989-01-01,11,5.7,1989,0.0,4885193.69150605
0.202345,0,12065892,Stan Dragoti,97,Comedy|Romance,1989-04-14,10,5.3,1989,0.0,21223722.3041225
0.19766,15000000,40590000,Francis Veber,96,Comedy,1989-01-27,20,6.5,1989,26384774.0856488,71397198.6757657
0.191435,0,0,Michael A. Simpson,79,Horror,1989-02-05,16,5.3,1989,0.0,0.0
0.19025,2000000,0,Brian Yuzna,96,Comedy|Horror|Science Fiction,1989-10-01,24,5.8,1989,3517969.87808651,0.0
0.188629,33000000,1132112,MiloÅ¡ Forman,137,Drama|Romance,1989-11-17,24,6.6,1989,58046502.9884274,1991367.95731013
0.181067,2500000,4729352,Gus Van Sant,100,Crime|Drama,1989-09-09,50,6.8,1989,4397462.34760814,8318858.9394341
0.178696,6000000,14278900,Todd Holland,100,Adventure|Comedy|Drama|Family|Romance,1989-12-15,36,6.5,1989,10553909.6342595,25116370.0461047
0.260602,0,0,D.A. Pennebaker|David Dawkins|Chris Hegedus,117,Music,1989-04-27,13,8.4,1989,0.0,0.0
0.153473,0,0,Valerie Breiman,99,Comedy,1989-05-11,18,2.3,1989,0.0,0.0
0.148809,0,0,Mel Smith,92,Comedy|Romance,1989-02-01,12,5.4,1989,0.0,0.0
0.14877,0,8800000,Michael Caton-Jones,115,Drama|History|Romance,1989-03-03,15,5.9,1989,0.0,15479067.4635806
0.147843,0,0,Jim McBride,108,Drama,1989-06-30,32,5.6,1989,0.0,0.0
0.147825,0,0,Patrice Leconte,81,Crime|Drama,1989-05-24,15,6.4,1989,0.0,0.0
0.137632,5000000,0,Jay Levey,97,Comedy,1989-07-21,36,6.7,1989,8794924.69521628,0.0
0.142879,0,0,John G. Avildsen,108,Drama,1989-03-03,31,6.8,1989,0.0,0.0
0.13469,0,0,Thom Eberhardt,109,Comedy|Drama|Romance,1989-10-20,13,6.1,1989,0.0,0.0
0.133280999999999,0,0,Buddy Van Horn,122,Action|Adventure|Comedy|Drama|Romance,1989-05-26,14,5.4,1989,0.0,0.0
0.123132,0,0,Simon Wincer,372,Drama|Western|Adventure,1989-02-05,16,7.4,1989,0.0,0.0
0.119555,4000000,0,John Dahl,94,Drama|Action|Thriller|Crime,1989-10-27,11,5.9,1989,7035939.75617302,0.0
0.208511,0,0,Brian Yuzna,99,Drama|Horror|Comedy,1989-05-13,28,5.7,1989,0.0,0.0
0.114027,7000000,793775,Richard Greenberg,102,Adventure|Fantasy|Comedy|Family,1989-08-25,26,5.7,1989,12312894.5733027,1396238.26998906
0.109913,0,0,Pat O'Connor,97,Action|Comedy|Crime|Mystery|Thriller,1989-01-13,20,5.1,1989,0.0,0.0
0.106834,0,0,Joe Pytka,90,Comedy,1989-08-18,13,7.1,1989,0.0,0.0
0.103379,0,1738897,James Isaac,95,Horror,1989-04-28,10,4.0,1989,0.0,3058693.6335475
0.0737039999999999,0,0,JosÃ© Luis Cuerda,110,Comedy,1989-01-17,11,6.5,1989,0.0,0.0
0.07072,0,0,Susan Seidelman,99,Comedy,1989-12-08,26,6.4,1989,0.0,0.0
0.070162,0,12195695,Sidney Lumet,110,Action|Comedy|Crime|Drama|Thriller,1989-12-15,20,5.4,1989,0.0,21452043.8261651
0.065997,130000,0,Scott Spiegel,88,Horror|Thriller,1989-01-27,16,5.8,1989,228668.042075623,0.0
0.010016,0,0,Neri Parenti,92,Comedy,1989-06-06,13,6.0,1989,0.0,0.0
0.048723,0,1919653,Philippe Mora,103,Drama|Horror|Science Fiction|Thriller,1989-11-10,19,4.9,1989,0.0,3376640.7151892
0.046709,0,1519796,Jeff Burr,93,Horror|Thriller,1989-11-03,13,5.6,1989,0.0,2673298.27441818
0.163885,0,0,Al Reinert,80,Documentary,1989-01-01,16,8.2,1989,0.0,0.0
3.852269,25000000,377350553,Gary Trousdale|Kirk Wise,84,Romance|Family|Animation|Fantasy|Music,1991-11-12,1703,7.3,1991,40027321.0482546,604173269.306698
3.584406,100000000,520000000,James Cameron,137,Action|Thriller|Science Fiction,1991-07-01,2836,7.5,1991,160109284.193018,832568277.803697
2.326917,70000000,300854823,Steven Spielberg,144,Adventure|Fantasy|Comedy|Family,1991-12-11,834,6.5,1991,112076498.935113,481696503.565473
1.606765,48000000,390493908,Kevin Reynolds,143,Adventure|Drama|Action|Romance,1991-06-14,518,6.5,1991,76852456.412649,625217000.916145
1.301458,30000000,15556340,Russell Mulcahy,91,Action|Fantasy|Science Fiction,1991-01-30,93,4.8,1991,48032785.2579056,24907144.6206322
1.287839,35000000,182300000,Martin Scorsese,128,Crime|Thriller,1991-11-15,289,6.9,1991,56038249.4675565,291879225.083873
1.28293,27000000,96900000,Nicholas Meyer,113,Science Fiction|Action|Adventure|Thriller,1991-12-05,237,6.6,1991,43229506.732115,155145896.383035
1.259634,23000000,86930411,David Zucker,85,Action|Comedy|Crime,1991-06-28,257,6.5,1991,36825135.3643943,139183658.798149
1.231168,24000000,83531958,Kathryn Bigelow,120,Action|Thriller|Crime,1991-07-12,468,6.7,1991,38426228.2063245,133742420.026213
1.222105,0,0,Peter Hewitt,98,Adventure|Fantasy|Comedy|Science Fiction|Family,1991-07-19,161,5.9,1991,0.0,0.0
1.020069,75000000,152368585,Ron Howard,137,Action|Crime|Drama|Mystery|Thriller,1991-05-24,193,6.2,1991,120081963.144764,243956250.778531
0.983036,30000000,191502426,Barry Sonnenfeld,99,Comedy|Family|Fantasy,1991-11-22,414,6.6,1991,48032785.2579056,306613163.480865
0.977243,65000000,17218080,Michael Lehmann,100,Action|Adventure|Comedy,1991-05-23,155,5.6,1991,104071034.725462,27567744.6397813
0.963521,42000000,62000000,Joe Johnston,108,Action|Adventure|Science Fiction|Family,1991-06-21,149,6.3,1991,67245899.3610678,99267756.1996716
0.915804,16000000,45361000,Ridley Scott,130,Drama|Thriller|Crime|Adventure,1991-05-24,375,7.0,1991,25617485.470883,72627172.4027952
0.816448,38000000,34416893,Oliver Stone,140,Drama|Music,1991-03-01,129,6.5,1991,60841527.9933471,55104641.0237771
0.799449,25000000,78,Michael Pressman,88,Science Fiction|Adventure|Action|Comedy|Family,1991-03-22,161,6.0,1991,40027321.0482546,124.885241670554
0.764796,40000000,8479793,Dan Aykroyd,94,Comedy|Adventure,1991-02-14,36,5.3,1991,64043713.6772075,13576935.8733497
0.698097,0,0,Phil Nibbelink|Simon Wells,75,Adventure|Animation|Family,1991-11-21,101,6.2,1991,0.0,0.0
0.695385,19000000,272742922,Jonathan Demme,118,Crime|Drama|Thriller,1991-02-14,2679,7.9,1991,30420763.9966735,436686740.101323
0.693523,9000000,6153939,Joel Coen,116,Comedy|Drama,1991-08-01,201,7.0,1991,14409835.5773716,9853027.68257501
0.691822,16500000,0,Howard Zieff,102,Comedy|Drama|Family,1991-11-27,218,6.9,1991,26418031.8918481,0.0
0.690154,0,0,Joel Schumacher,111,Drama|Romance,1991-06-20,45,5.8,1991,0.0,0.0
0.689242,11000000,34872033,Rachel Talalay,89,Horror|Thriller|Comedy,1991-09-05,141,5.4,1991,17612021.261232,55833362.4198532
0.687589999999999,2500000,0,Gus Van Sant,104,Drama|Romance,1991-10-18,94,7.1,1991,4002732.10482546,0.0
0.662297,29000000,59509925,Tony Scott,105,Adventure|Action|Comedy|Thriller,1991-12-11,274,6.4,1991,46431692.4159754,95280914.9413023
0.658866,40000000,205405498,Oliver Stone,189,Drama|Thriller|History,1991-12-20,258,7.2,1991,64043713.6772075,328873272.540905
0.649755,6500000,57504069,John Singleton,112,Crime|Drama,1991-07-12,168,7.3,1991,10407103.4725462,92069353.2577596
0.63395,23000000,7434726,Simon Wincer,98,Action|Thriller,1991-08-23,44,6.4,1991,36825135.3643943,11903686.5803122
0.627123,15000000,30102717,Sheldon Lettich,110,Thriller|Action|Crime|Drama,1991-08-10,113,5.1,1991,24016392.6289528,48197244.7113501
0.621413,0,0,Jacques Rivette,236,Drama,1991-09-04,10,6.0,1991,0.0,0.0
0.601417,35000000,63710000,Frank Oz,100,Comedy,1991-05-17,128,6.8,1991,56038249.4675565,102005624.959372
0.58532,0,2015810,Jim Jarmusch,129,Comedy|Drama,1991-10-03,75,7.4,1991,0.0,3227498.96169129
0.583385,13000000,20560255,Jack Bender,90,Horror,1991-08-30,114,5.5,1991,20814206.9450924,32918877.1087593
0.582196,6000000,0,Wes Craven,102,Comedy|Drama|Horror|Mystery|Thriller,1991-11-01,45,6.4,1991,9606557.05158112,0.0
0.533227999999999,26000000,124033791,Ron Underwood,112,Action|Adventure|Comedy|Drama|Western,1991-06-07,114,6.1,1991,41628413.8901848,198589614.927564
0.514489,26000000,181096164,Jim Abrahams,84,Action|Comedy|War,1991-07-31,313,6.2,1991,41628413.8901848,289951771.881415
0.489806,0,0,Steve Miner,88,Drama|Family,1991-05-24,10,7.4,1991,0.0,0.0
0.483931,11000000,2807854,William A. Graham,98,Drama|Adventure|Romance,1991-08-02,78,5.0,1991,17612021.261232,4495634.94058504
0.480313,0,0,Mick Jackson,95,Comedy|Drama|Fantasy|Romance,1991-02-08,32,6.2,1991,0.0,0.0
0.474911,11000000,119418501,Jon Avnet,130,Drama|Comedy,1991-12-27,134,7.3,1991,17612021.261232,191200107.145132
0.456148,0,65595485,John Badham,111,Action|Comedy|Crime,1991-03-08,50,5.7,1991,0.0,105024461.496439
0.449397,8000000,2275557,Mark L. Lester,79,Action|Thriller,1991-08-23,39,5.4,1991,12808742.7354415,3643378.02410413
0.446515,19000000,174999005,Joseph Ruben,99,Crime|Thriller,1991-02-08,114,6.1,1991,30420763.9966735,280189654.250405
0.446085,0,0,Lawrence Kasdan,134,Drama,1991-12-25,14,6.7,1991,0.0,0.0
0.44464,18000000,11657385,Don Bluth|Gary Goldman,77,Comedy|Family|Animation|Fantasy|Music,1991-08-02,21,5.3,1991,28819671.1547433,18664555.6791243
0.443127,0,0,Alan J. Levi,91,Action|Science Fiction,1991-05-19,12,4.6,1991,0.0,0.0
0.927963,16000000,0,David Cronenberg,115,Drama|Fantasy|Thriller,1991-12-27,88,6.7,1991,25617485.470883,0.0
0.40666,0,0,Sam Pillsbury,100,Drama|Romance|Thriller,1991-05-09,13,4.5,1991,0.0,0.0
0.392169,0,0,Lili Fini Zanuck,120,Crime|Drama,1991-12-22,19,7.3,1991,0.0,0.0
0.392011,0,0,Mel Brooks,92,Comedy,1991-07-26,16,6.2,1991,0.0,0.0
0.387056,0,89325780,Charles Shyer,105,Comedy|Romance,1991-12-20,173,6.3,1991,0.0,143018866.95783
0.386486,24000000,41895491,Terry Gilliam,137,Drama|Comedy,1991-09-09,158,6.8,1991,38426228.2063245,67078570.7492506
0.379975,0,3106559,Franc Roddam,102,Thriller|Action|Adventure|Drama,1991-10-09,14,6.0,1991,0.0,4973889.3779338
0.379213,0,0,Mike Nichols,108,Drama,1991-07-10,57,6.5,1991,0.0,0.0
0.376137,10000000,25196249,Stephen Herek,105,Comedy|Family,1991-06-07,48,5.9,1991,16010928.4193018,40341533.9173906
0.26744,14000000,2735731,Woody Allen,85,Thriller|Comedy,1991-12-05,26,6.0,1991,22415299.7870226,4380159.32154651
0.369101,30000000,49114016,Barry Levinson,134,Drama|Crime,1991-12-10,41,5.7,1991,48032785.2579056,78636099.4560447
0.363923,6000000,1193062,David Kellogg,91,Drama|Action|Comedy|Music|Romance,1991-10-18,14,3.9,1991,9606557.05158112,1910203.02817891
0.304932,14000000,39673161,John Flynn,91,Action|Thriller|Crime,1991-04-12,44,5.6,1991,22415299.7870226,63520414.0938438
0.362356,0,0,Brian Levant,90,Comedy,1991-07-03,42,5.2,1991,0.0,0.0
0.359526,0,0,John R. Cherry III,91,Horror|Comedy|Family,1991-10-11,17,6.7,1991,0.0,0.0
0.357891,0,15073942,"Daniel Petrie, Jr.",112,Action|Adventure|Thriller,1991-04-24,40,6.3,1991,0.0,24134780.6358708
0.355317,8000000,0,Alan Rudolph,104,Mystery|Thriller,1991-04-19,21,5.1,1991,12808742.7354415,0.0
0.350342,30000000,74787599,Barbra Streisand,132,Drama|Romance,1991-12-25,18,5.9,1991,48032785.2579056,119741889.424045
0.34577,0,2415396,John Duigan,99,Drama|Foreign|Romance,1991-03-20,11,6.1,1991,0.0,3867273.2460268
0.329328,14000000,32482682,Spike Lee,132,Drama|Romance,1991-06-07,34,5.5,1991,22415299.7870226,52007789.6368945
0.32932,0,0,Burt Kennedy,88,Action|Comedy|Family|Science Fiction,1991-10-04,21,5.1,1991,0.0,0.0
0.605466,2000000,0,Stuart Gordon,97,Horror,1991-06-27,13,5.5,1991,3202185.68386037,0.0
0.325974,0,0,Albert Brooks,112,Fantasy|Drama|Comedy,1991-03-22,25,6.3,1991,0.0,0.0
0.32365,0,0,David S. Ward,97,Comedy|Family,1991-02-15,43,5.5,1991,0.0,0.0
0.318657,0,38016380,Kenneth Branagh,107,Mystery,1991-08-23,35,6.9,1991,0.0,60867753.8940979
0.316955,0,0,John Carl Buechler,94,Fantasy|Drama|Horror|Action|Comedy,1991-09-18,10,3.1,1991,0.0,0.0
0.80047,0,0,GÃ©rard Lauzier,105,Comedy|Drama,1991-10-23,11,5.1,1991,0.0,0.0
0.313071,0,13,Ate de Jong,103,Comedy|Fantasy|Family,1991-04-19,38,6.0,1991,0.0,20.8142069450924
0.311786,0,0,Tom McLoughlin,97,Drama|Fantasy|Horror|Thriller,1991-05-07,18,4.9,1991,0.0,0.0
0.298661,0,36489888,Michael Hoffman,97,Comedy|Drama|Romance,1991-05-31,26,5.7,1991,0.0,58423698.4796342
0.283556,0,0,Steve Wang|Screaming Mad George,88,Action|Fantasy|Science Fiction,1991-01-01,19,5.4,1991,0.0,0.0
0.278023,0,0,Bryan Gordon,83,Drama|Comedy|Romance,1991-03-29,19,6.2,1991,0.0,0.0
0.277921,0,0,John Hughes,101,Comedy|Drama|Family|Romance,1991-10-24,51,5.7,1991,0.0,0.0
0.261842,8500000,47624253,Mario Van Peebles,97,Thriller|Crime|Drama,1991-03-08,58,6.0,1991,13609289.1564065,76250850.5805722
0.275786,8000000,10400000,Bill Duke,115,Crime|Comedy,1991-05-03,10,6.0,1991,12808742.7354415,16651365.5560739
0.272537,0,0,Kristine Peterson,86,Thriller|Horror|Comedy|Science Fiction,1991-12-11,24,4.5,1991,0.0,0.0
0.158759999999999,0,13200170,Mike Newell,89,Drama|Foreign|Romance,1991-11-06,11,7.0,1991,0.0,21134697.6992616
0.263047,35000000,23562716,John Landis,109,Action|Comedy|Thriller|Family,1991-04-26,77,6.3,1991,56038249.4675565,37726095.9240339
0.262559,0,29,Alek Keshishian|Mark Aldo Miceli,114,Documentary|Music,1991-05-10,12,6.8,1991,0.0,46.4316924159754
0.339059,0,1250712,Albert Pyun,89,Action|Adventure,1991-01-30,17,4.1,1991,0.0,2002506.03051618
0.258822,0,0,Stan Dragoti,108,Comedy,1991-09-27,14,5.4,1991,0.0,0.0
0.251132,0,0,Jorge Montesi|Dominique Othenin-Girard,97,Fantasy|Horror|Mystery,1991-05-19,25,4.6,1991,0.0,0.0
0.249972,0,0,Errol Morris,80,Documentary,1991-10-01,17,7.1,1991,0.0,0.0
0.245828,0,0,Nadia Tass,96,Comedy|Crime|Mystery,1991-08-09,13,6.7,1991,0.0,0.0
0.245709,35000000,0,John Milius,115,Action|Adventure|Drama|Thriller,1991-01-18,14,6.0,1991,56038249.4675565,0.0
0.241581,0,22773535,Garry Marshall,118,Drama|Comedy|Romance,1991-10-18,43,6.4,1991,0.0,36462543.8739466
